Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2020-02-02,ES,Spain,EURO,2,2,0,0
2020-02-03,ES,Spain,EURO,0,2,0,0
2020-02-04,ES,Spain,EURO,0,2,0,0
2020-02-05,ES,Spain,EURO,0,2,0,0
2020-02-06,ES,Spain,EURO,0,2,0,0
2020-02-07,ES,Spain,EURO,0,2,0,0
2020-02-08,ES,Spain,EURO,0,2,0,0
2020-02-09,ES,Spain,EURO,0,2,0,0
2020-02-10,ES,Spain,EURO,0,2,0,0
2020-02-11,ES,Spain,EURO,1,3,0,0
2020-02-12,ES,Spain,EURO,0,3,0,0
2020-02-13,ES,Spain,EURO,0,3,1,1
2020-02-14,ES,Spain,EURO,3,6,0,1
2020-02-15,ES,Spain,EURO,0,6,0,1
2020-02-16,ES,Spain,EURO,0,6,0,1
2020-02-17,ES,Spain,EURO,0,6,0,1
2020-02-18,ES,Spain,EURO,0,6,0,1
2020-02-19,ES,Spain,EURO,0,6,0,1
2020-02-20,ES,Spain,EURO,0,6,0,1
2020-02-21,ES,Spain,EURO,0,6,0,1
2020-02-22,ES,Spain,EURO,0,6,0,1
2020-02-23,ES,Spain,EURO,1,7,0,1
2020-02-24,ES,Spain,EURO,1,8,0,1
2020-02-25,ES,Spain,EURO,2,10,0,1
2020-02-26,ES,Spain,EURO,2,12,0,1
2020-02-27,ES,Spain,EURO,1,13,0,1
2020-02-28,ES,Spain,EURO,7,20,0,1
2020-02-29,ES,Spain,EURO,23,43,0,1
2020-03-01,ES,Spain,EURO,23,66,0,1
2020-03-02,ES,Spain,EURO,19,85,0,1
2020-03-03,ES,Spain,EURO,37,122,0,1
2020-03-04,ES,Spain,EURO,72,194,0,1
2020-03-05,ES,Spain,EURO,85,279,1,2
2020-03-06,ES,Spain,EURO,99,378,2,4
2020-03-07,ES,Spain,EURO,190,568,1,5
2020-03-08,ES,Spain,EURO,274,842,3,8
2020-03-09,ES,Spain,EURO,290,1132,3,11
2020-03-10,ES,Spain,EURO,369,1501,14,25
2020-03-11,ES,Spain,EURO,650,2151,17,42
2020-03-12,ES,Spain,EURO,1036,3187,28,70
2020-03-13,ES,Spain,EURO,1346,4533,35,105
2020-03-14,ES,Spain,EURO,1811,6344,59,164
2020-03-15,ES,Spain,EURO,2178,8522,79,243
2020-03-16,ES,Spain,EURO,2032,10554,108,351
2020-03-17,ES,Spain,EURO,2310,12864,131,482
2020-03-18,ES,Spain,EURO,3263,16127,183,665
2020-03-19,ES,Spain,EURO,4482,20609,191,856
2020-03-20,ES,Spain,EURO,4786,25395,246,1102
2020-03-21,ES,Spain,EURO,5880,31275,322,1424
2020-03-22,ES,Spain,EURO,6527,37802,433,1857
2020-03-23,ES,Spain,EURO,5793,43595,506,2363
2020-03-24,ES,Spain,EURO,5323,48918,551,2914
2020-03-25,ES,Spain,EURO,8206,57124,686,3600
2020-03-26,ES,Spain,EURO,9724,66848,723,4323
2020-03-27,ES,Spain,EURO,10138,76986,824,5147
2020-03-28,ES,Spain,EURO,10113,87099,871,6018
2020-03-29,ES,Spain,EURO,9750,96849,924,6942
2020-03-30,ES,Spain,EURO,7096,103945,839,7781
2020-03-31,ES,Spain,EURO,5092,109037,811,8592
2020-04-01,ES,Spain,EURO,8008,117045,913,9505
2020-04-02,ES,Spain,EURO,7925,124970,899,10404
2020-04-03,ES,Spain,EURO,7058,132028,895,11299
2020-04-04,ES,Spain,EURO,6905,138933,858,12157
2020-04-05,ES,Spain,EURO,6823,145756,786,12943
2020-04-06,ES,Spain,EURO,4670,150426,740,13683
2020-04-07,ES,Spain,EURO,3146,153572,750,14433
2020-04-08,ES,Spain,EURO,5396,158968,766,15199
2020-04-09,ES,Spain,EURO,5324,164292,736,15935
2020-04-10,ES,Spain,EURO,5487,169779,749,16684
2020-04-11,ES,Spain,EURO,4612,174391,667,17351
2020-04-12,ES,Spain,EURO,4438,178829,676,18027
2020-04-13,ES,Spain,EURO,3075,181904,628,18655
2020-04-14,ES,Spain,EURO,2379,184283,544,19199
2020-04-15,ES,Spain,EURO,3127,187410,587,19786
2020-04-16,ES,Spain,EURO,3993,191403,607,20393
2020-04-17,ES,Spain,EURO,3703,195106,552,20945
2020-04-18,ES,Spain,EURO,3417,198523,487,21432
2020-04-19,ES,Spain,EURO,3464,201987,507,21939
2020-04-20,ES,Spain,EURO,2181,204168,435,22374
2020-04-21,ES,Spain,EURO,1445,205613,401,22775
2020-04-22,ES,Spain,EURO,2517,208130,387,23162
2020-04-23,ES,Spain,EURO,2731,210861,427,23589
2020-04-24,ES,Spain,EURO,2769,213630,344,23933
2020-04-25,ES,Spain,EURO,2222,215852,331,24264
2020-04-26,ES,Spain,EURO,2284,218136,330,24594
2020-04-27,ES,Spain,EURO,1293,219429,295,24889
2020-04-28,ES,Spain,EURO,817,220246,272,25161
2020-04-29,ES,Spain,EURO,1654,221900,258,25419
2020-04-30,ES,Spain,EURO,1737,223637,259,25678
2020-05-01,ES,Spain,EURO,1483,225120,236,25914
2020-05-02,ES,Spain,EURO,1440,226560,223,26137
2020-05-03,ES,Spain,EURO,794,227354,176,26313
2020-05-04,ES,Spain,EURO,566,227920,202,26515
2020-05-05,ES,Spain,EURO,451,228371,197,26712
2020-05-06,ES,Spain,EURO,1013,229384,186,26898
2020-05-07,ES,Spain,EURO,981,230365,183,27081
2020-05-08,ES,Spain,EURO,981,231346,153,27234
2020-05-09,ES,Spain,EURO,957,232303,166,27400
2020-05-10,ES,Spain,EURO,920,233223,146,27546
2020-05-11,ES,Spain,EURO,491,233714,125,27671
2020-05-12,ES,Spain,EURO,316,234030,110,27781
2020-05-13,ES,Spain,EURO,587,234617,122,27903
2020-05-14,ES,Spain,EURO,698,235315,113,28016
2020-05-15,ES,Spain,EURO,787,236102,87,28103
2020-05-16,ES,Spain,EURO,775,236877,85,28188
2020-05-17,ES,Spain,EURO,787,237664,77,28265
2020-05-18,ES,Spain,EURO,343,238007,63,28328
2020-05-19,ES,Spain,EURO,240,238247,61,28389
2020-05-20,ES,Spain,EURO,616,238863,72,28461
2020-05-21,ES,Spain,EURO,815,239678,69,28530
2020-05-22,ES,Spain,EURO,725,240403,57,28587
2020-05-23,ES,Spain,EURO,762,241165,70,28657
2020-05-24,ES,Spain,EURO,802,241967,71,28728
2020-05-25,ES,Spain,EURO,308,242275,61,28789
2020-05-26,ES,Spain,EURO,262,242537,55,28844
2020-05-27,ES,Spain,EURO,536,243073,67,28911
2020-05-28,ES,Spain,EURO,728,243801,55,28966
2020-05-29,ES,Spain,EURO,602,244403,45,29011
2020-05-30,ES,Spain,EURO,644,245047,40,29051
2020-05-31,ES,Spain,EURO,704,245751,45,29096
2020-06-01,ES,Spain,EURO,333,246084,43,29139
2020-06-02,ES,Spain,EURO,175,246259,40,29179
2020-06-03,ES,Spain,EURO,342,246601,35,29214
2020-06-04,ES,Spain,EURO,459,247060,47,29261
2020-06-05,ES,Spain,EURO,571,247631,39,29300
2020-06-06,ES,Spain,EURO,483,248114,48,29348
2020-06-07,ES,Spain,EURO,632,248746,23,29371
2020-06-08,ES,Spain,EURO,256,249002,30,29401
2020-06-09,ES,Spain,EURO,141,249143,21,29422
2020-06-10,ES,Spain,EURO,329,249472,29,29451
2020-06-11,ES,Spain,EURO,430,249902,15,29466
2020-06-12,ES,Spain,EURO,439,250341,31,29497
2020-06-13,ES,Spain,EURO,372,250713,24,29521
2020-06-14,ES,Spain,EURO,478,251191,19,29540
2020-06-15,ES,Spain,EURO,119,251310,24,29564
2020-06-16,ES,Spain,EURO,85,251395,18,29582
2020-06-17,ES,Spain,EURO,284,251679,20,29602
2020-06-18,ES,Spain,EURO,376,252055,11,29613
2020-06-19,ES,Spain,EURO,341,252396,25,29638
2020-06-20,ES,Spain,EURO,360,252756,12,29650
2020-06-21,ES,Spain,EURO,338,253094,18,29668
2020-06-22,ES,Spain,EURO,226,253320,15,29683
2020-06-23,ES,Spain,EURO,167,253487,15,29698
2020-06-24,ES,Spain,EURO,242,253729,7,29705
2020-06-25,ES,Spain,EURO,434,254163,8,29713
2020-06-26,ES,Spain,EURO,334,254497,12,29725
2020-06-27,ES,Spain,EURO,356,254853,11,29736
2020-06-28,ES,Spain,EURO,475,255328,9,29745
2020-06-29,ES,Spain,EURO,251,255579,3,29748
2020-06-30,ES,Spain,EURO,190,255769,13,29761
2020-07-01,ES,Spain,EURO,272,256041,11,29772
2020-07-02,ES,Spain,EURO,447,256488,11,29783
2020-07-03,ES,Spain,EURO,455,256943,10,29793
2020-07-04,ES,Spain,EURO,487,257430,1,29794
2020-07-05,ES,Spain,EURO,590,258020,5,29799
2020-07-06,ES,Spain,EURO,293,258313,6,29805
2020-07-07,ES,Spain,EURO,207,258520,0,29805
2020-07-08,ES,Spain,EURO,343,258863,4,29809
2020-07-09,ES,Spain,EURO,710,259573,6,29815
2020-07-10,ES,Spain,EURO,740,260313,4,29819
2020-07-11,ES,Spain,EURO,848,261161,1,29820
2020-07-12,ES,Spain,EURO,1147,262308,5,29825
2020-07-13,ES,Spain,EURO,613,262921,6,29831
2020-07-14,ES,Spain,EURO,390,263311,2,29833
2020-07-15,ES,Spain,EURO,856,264167,2,29835
2020-07-16,ES,Spain,EURO,1261,265428,3,29838
2020-07-17,ES,Spain,EURO,1561,266989,5,29843
2020-07-18,ES,Spain,EURO,1635,268624,3,29846
2020-07-19,ES,Spain,EURO,2088,270712,2,29848
2020-07-20,ES,Spain,EURO,1529,272241,3,29851
2020-07-21,ES,Spain,EURO,1173,273414,6,29857
2020-07-22,ES,Spain,EURO,1593,275007,8,29865
2020-07-23,ES,Spain,EURO,2351,277358,8,29873
2020-07-24,ES,Spain,EURO,2372,279730,4,29877
2020-07-25,ES,Spain,EURO,2391,282121,3,29880
2020-07-26,ES,Spain,EURO,2871,284992,7,29887
